team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2013,NYI,2013020849,NYI,WSH,AWAY,20140204,Team Level,other,0.9775,0.4286,0.75,165.0,2.269,0.521,0.167,0.465,0.091,1.182,0.573,0.516,0.521,0.516,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.017,0.181,0.323,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.056,0.0,0.0,0.578,0.578,0.567,0.73,0.012,0.048,0.151,0.021,0.567,0.201,0.012,0.012,0.012,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.012,0.0,0.0,0.024,0.024,0.024
NYI,2013,NYI,2013020849,NYI,WSH,AWAY,20140204,Team Level,all,0.5387,0.5545,0.5405,3600.0,28.95,1.877,1.717,6.722,1.172,15.216,13.296,1.783,1.928,1.831,28.0,12.0,21.0,61.0,1.0,2.0,0.0,6.0,1.0,11.0,19.0,27.0,39.0,8.0,19.0,22.0,36.0,11.0,15.0,34.0,3.0,3.0,0.596,0.451,0.83,1.0,0.0,0.0,63.107,40.0,41.2,12.0,0.395,0.308,0.362,1.91,1.963,1.944,23.581,1.607,1.508,6.375,0.824,14.273,9.412,1.585,1.552,1.531,22.0,12.0,15.0,49.0,0.0,2.0,0.0,3.0,0.0,15.0,14.0,22.0,34.0,8.0,17.0,27.0,22.0,13.0,14.0,28.0,5.0,1.0,0.778,0.567,0.263,0.0,0.0,0.0,47.48,34.0,33.035,9.0,0.334,0.374,0.374,1.568,1.519,1.502
NYI,2013,NYI,2013020849,NYI,WSH,AWAY,20140204,Team Level,5on5,0.407,0.5068,0.4667,2350.0,15.075,0.696,0.748,4.395,0.698,7.943,6.52,0.671,0.747,0.719,15.0,6.0,16.0,37.0,1.0,1.0,0.0,2.0,1.0,5.0,11.0,14.0,20.0,8.0,19.0,13.0,32.0,4.0,12.0,19.0,2.0,0.0,0.427,0.27,0.0,1.0,0.0,0.0,39.107,21.0,22.2,10.0,0.147,0.025,0.079,0.765,0.818,0.814,16.911,1.014,0.964,5.027,0.605,9.486,6.903,0.993,0.958,0.939,15.0,9.0,12.0,36.0,0.0,2.0,0.0,2.0,0.0,12.0,8.0,15.0,24.0,4.0,11.0,14.0,22.0,9.0,11.0,20.0,3.0,1.0,0.419,0.331,0.263,0.0,0.0,0.0,34.48,24.0,23.035,8.0,0.199,0.374,0.374,0.839,0.79,0.776
NYI,2013,NYI,2013020849,NYI,WSH,AWAY,20140204,Team Level,4on5,0.5017,0.4375,0.4375,627.0,5.609,0.586,0.253,0.589,0.152,1.575,3.846,0.522,0.586,0.522,5.0,2.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,4.0,3.0,5.0,1.0,5.0,0.0,2.0,0.078,0.0,0.508,0.0,0.0,0.0,7.0,7.0,7.0,1.0,0.059,0.283,0.283,0.362,0.362,0.358,5.941,0.582,0.495,1.197,0.198,4.22,2.307,0.58,0.582,0.58,7.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,9.0,3.0,4.0,7.0,0.0,0.0,2.0,7.0,2.0,0.0,0.347,0.235,0.0,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.123,0.0,0.0,0.705,0.705,0.702
NYI,2013,NYI,2013020849,NYI,WSH,AWAY,20140204,Team Level,5on4,1.0,1.0,1.0,458.0,5.996,0.073,0.549,1.273,0.231,4.517,2.357,0.073,0.073,0.073,6.0,3.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,3.0,1.0,2.0,1.0,9.0,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,14.0,9.0,9.0,1.0,0.132,0.0,0.0,0.205,0.205,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2013,NYI,2013020856,NYI,CGY,HOME,20140206,Team Level,other,0.0408,0.6667,0.6667,118.0,1.449,0.031,0.089,0.307,0.045,0.957,0.571,0.031,0.031,0.031,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.022,0.0,0.0,0.053,0.053,0.053,0.679,0.729,0.014,0.011,0.013,0.103,0.13,0.729,0.729,0.729,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.729,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.003,0.0,0.0,0.733,0.733,0.733
NYI,2013,NYI,2013020856,NYI,CGY,HOME,20140206,Team Level,all,0.4424,0.5948,0.5658,3600.0,31.287,2.509,2.184,6.637,0.941,17.736,12.993,2.465,2.409,2.367,30.0,13.0,26.0,69.0,2.0,2.0,0.0,5.0,1.0,12.0,21.0,28.0,41.0,2.0,4.0,31.0,20.0,20.0,8.0,33.0,8.0,2.0,1.171,0.865,0.472,2.0,0.0,0.0,66.839,43.0,41.582,4.0,0.473,0.472,0.472,2.509,2.402,2.388,24.102,3.162,1.599,5.265,0.821,12.543,9.61,3.093,3.263,3.187,22.0,11.0,14.0,47.0,4.0,1.0,1.0,4.0,0.0,9.0,15.0,18.0,29.0,5.0,10.0,24.0,12.0,15.0,5.0,24.0,4.0,5.0,0.64,0.39,2.132,0.0,1.0,3.0,49.073,33.0,34.413,2.0,0.347,0.297,0.297,3.211,3.3,3.29
NYI,2013,NYI,2013020856,NYI,CGY,HOME,20140206,Team Level,5on5,0.5438,0.5287,0.541,2780.0,23.978,1.794,1.57,5.112,0.72,13.556,10.248,1.765,1.695,1.667,23.0,10.0,13.0,46.0,2.0,1.0,0.0,3.0,1.0,12.0,14.0,21.0,31.0,1.0,2.0,23.0,20.0,15.0,7.0,26.0,6.0,1.0,0.912,0.66,0.222,2.0,0.0,0.0,43.839,33.0,31.582,3.0,0.326,0.222,0.222,1.898,1.791,1.782,19.982,1.505,1.27,4.766,0.699,11.215,8.544,1.436,1.606,1.53,18.0,10.0,13.0,41.0,2.0,1.0,1.0,4.0,0.0,6.0,15.0,16.0,26.0,5.0,10.0,18.0,9.0,7.0,5.0,22.0,4.0,2.0,0.602,0.39,0.513,0.0,1.0,1.0,43.073,28.0,29.413,2.0,0.257,0.297,0.297,1.465,1.554,1.544
NYI,2013,NYI,2013020856,NYI,CGY,HOME,20140206,Team Level,4on5,0.151,0.25,0.25,148.0,0.67,0.111,0.05,0.084,0.028,0.243,0.483,0.111,0.111,0.111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.012,0.0,0.0,0.124,0.124,0.124,2.479,0.624,0.204,0.382,0.075,1.079,0.636,0.624,0.624,0.624,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.038,0.0,0.586,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.062,0.0,0.0,0.686,0.686,0.686
NYI,2013,NYI,2013020856,NYI,CGY,HOME,20140206,Team Level,5on4,0.6537,0.9474,0.875,554.0,5.189,0.572,0.475,1.134,0.148,2.98,1.69,0.558,0.572,0.558,6.0,1.0,11.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,7.0,1.0,2.0,7.0,0.0,2.0,0.0,5.0,1.0,1.0,0.228,0.094,0.25,0.0,0.0,0.0,18.0,7.0,7.0,0.0,0.112,0.25,0.25,0.435,0.435,0.43,0.962,0.303,0.111,0.106,0.035,0.145,0.3,0.303,0.303,0.303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.303,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.024,0.0,0.0,0.327,0.327,0.327
NYI,2013,NYI,2013020878,NYI,COL,HOME,20140208,Team Level,other,0.5282,0.8,0.7778,138.0,5.01,0.955,0.446,1.061,0.279,3.194,1.066,0.827,0.955,0.827,4.0,3.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.235,0.0,0.72,1.0,0.0,1.0,8.0,7.0,7.0,0.0,0.131,0.46,0.46,0.626,0.626,0.611,1.089,0.853,0.031,0.034,0.031,0.521,0.53,0.853,0.853,0.853,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.853,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,0.863,0.863,0.863
NYI,2013,NYI,2013020878,NYI,COL,HOME,20140208,Team Level,all,0.6304,0.6346,0.6279,3600.0,38.86,4.514,2.985,8.676,1.364,21.834,14.626,4.095,4.356,3.945,33.0,21.0,12.0,66.0,2.0,5.0,1.0,5.0,3.0,16.0,23.0,31.0,52.0,3.0,6.0,30.0,9.0,1.0,11.0,39.0,10.0,5.0,1.63,1.384,1.5,1.0,0.0,1.0,62.505,54.0,51.693,4.0,0.687,1.118,1.118,4.083,3.916,3.705,22.257,2.647,1.628,4.734,0.852,12.165,9.974,2.604,2.851,2.802,26.0,6.0,6.0,38.0,5.0,2.0,1.0,4.0,2.0,7.0,12.0,21.0,27.0,6.0,12.0,17.0,5.0,7.0,6.0,21.0,9.0,2.0,0.72,1.074,0.853,2.0,1.0,2.0,41.94,32.0,34.997,5.0,0.342,0.177,0.177,2.812,3.026,2.989
NYI,2013,NYI,2013020878,NYI,COL,HOME,20140208,Team Level,5on5,0.5758,0.5844,0.5714,2627.0,25.683,2.397,1.739,6.027,0.819,14.353,10.665,2.265,2.238,2.115,21.0,15.0,9.0,45.0,0.0,2.0,0.0,4.0,3.0,10.0,17.0,21.0,36.0,3.0,6.0,23.0,7.0,1.0,9.0,28.0,6.0,2.0,1.047,0.771,0.579,0.0,0.0,0.0,41.505,36.0,33.693,4.0,0.361,0.376,0.376,2.381,2.215,2.113,19.125,1.766,1.424,4.263,0.756,10.165,8.626,1.722,1.969,1.921,22.0,5.0,5.0,32.0,3.0,2.0,1.0,4.0,2.0,6.0,10.0,19.0,24.0,3.0,6.0,10.0,5.0,7.0,6.0,18.0,9.0,0.0,0.692,1.074,0.0,2.0,1.0,0.0,35.94,27.0,29.997,5.0,0.291,0.177,0.177,1.88,2.095,2.057
NYI,2013,NYI,2013020878,NYI,COL,HOME,20140208,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042,0.029,0.174,0.437,0.065,1.479,0.817,0.029,0.029,0.029,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.041,0.0,0.0,0.069,0.069,0.069
NYI,2013,NYI,2013020878,NYI,COL,HOME,20140208,Team Level,5on4,1.0,1.0,1.0,475.0,8.167,1.163,0.801,1.589,0.265,4.287,2.896,1.003,1.163,1.003,8.0,3.0,2.0,13.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,8.0,11.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,4.0,1.0,0.348,0.613,0.202,0.0,0.0,0.0,13.0,11.0,11.0,0.0,0.194,0.281,0.281,1.075,1.075,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2013,NYI,2013020887,NYI,TOR,HOME,20140227,Team Level,other,0.7487,0.4444,0.8,60.0,2.986,0.298,0.153,1.008,0.129,1.169,1.243,0.289,0.298,0.289,4.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.057,0.241,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.037,0.143,0.143,0.192,0.192,0.191,0.713,0.1,0.041,0.126,0.022,0.525,0.186,0.1,0.1,0.1,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.014,0.0,0.0,0.113,0.113,0.113
NYI,2013,NYI,2013020887,NYI,TOR,HOME,20140227,Team Level,all,0.6638,0.5189,0.5949,3715.0,33.421,3.783,2.509,7.416,1.159,18.609,13.524,3.696,3.702,3.618,35.0,12.0,8.0,55.0,5.0,2.0,1.0,7.0,2.0,11.0,20.0,30.0,42.0,5.0,13.0,27.0,23.0,9.0,11.0,28.0,16.0,3.0,1.006,1.907,0.869,1.0,2.0,2.0,54.237,47.0,46.418,2.0,0.55,0.487,0.487,3.846,3.769,3.722,22.383,1.916,1.445,5.013,0.753,12.939,9.934,1.869,2.0,1.951,22.0,10.0,19.0,51.0,4.0,1.0,1.0,4.0,2.0,9.0,12.0,18.0,28.0,5.0,13.0,34.0,13.0,2.0,7.0,24.0,7.0,1.0,0.772,0.727,0.418,1.0,2.0,1.0,51.822,32.0,32.356,5.0,0.313,0.418,0.418,1.811,1.884,1.868
NYI,2013,NYI,2013020887,NYI,TOR,HOME,20140227,Team Level,5on5,0.5737,0.5068,0.5517,2889.0,22.392,2.397,1.617,4.959,0.714,13.167,9.146,2.342,2.317,2.265,25.0,7.0,5.0,37.0,1.0,1.0,1.0,5.0,0.0,9.0,16.0,24.0,31.0,4.0,11.0,22.0,21.0,8.0,10.0,20.0,10.0,2.0,0.697,1.146,0.554,0.0,0.0,1.0,36.237,32.0,31.418,2.0,0.336,0.344,0.344,2.389,2.312,2.295,18.259,1.781,1.166,4.3,0.62,10.221,7.911,1.734,1.865,1.816,18.0,8.0,10.0,36.0,4.0,1.0,1.0,4.0,2.0,7.0,8.0,14.0,22.0,4.0,11.0,19.0,13.0,2.0,3.0,19.0,6.0,1.0,0.736,0.627,0.418,1.0,2.0,1.0,36.822,26.0,26.356,2.0,0.238,0.418,0.418,1.601,1.674,1.658
NYI,2013,NYI,2013020887,NYI,TOR,HOME,20140227,Team Level,4on5,0.9336,0.25,0.4286,421.0,2.377,0.422,0.169,0.402,0.135,0.627,1.245,0.422,0.422,0.422,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.107,0.0,0.315,1.0,0.0,1.0,3.0,3.0,3.0,0.0,0.038,0.0,0.0,0.46,0.46,0.46,2.64,0.03,0.229,0.557,0.09,2.032,1.061,0.03,0.03,0.03,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,2.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,2.0,0.059,0.0,0.0,0.089,0.089,0.089
NYI,2013,NYI,2013020887,NYI,TOR,HOME,20140227,Team Level,5on4,0.9911,0.9167,0.8889,345.0,5.666,0.666,0.57,1.047,0.181,3.646,1.891,0.642,0.666,0.642,4.0,4.0,3.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,0.145,0.52,0.0,0.0,1.0,0.0,11.0,8.0,8.0,0.0,0.139,0.0,0.0,0.805,0.805,0.776,0.771,0.006,0.008,0.029,0.021,0.16,0.776,0.006,0.006,0.006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.008,0.008,0.008
NYI,2013,NYI,2013020903,NYI,N.J,HOME,20140301,Team Level,other,0.2503,0.2,0.25,65.0,0.858,0.238,0.047,0.162,0.024,0.277,0.252,0.238,0.238,0.238,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.238,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.012,0.0,0.0,0.25,0.25,0.25,2.349,0.713,0.229,0.332,0.082,1.065,0.579,0.694,0.713,0.694,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.032,0.109,0.571,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.091,0.0,0.0,0.803,0.803,0.784
NYI,2013,NYI,2013020903,NYI,N.J,HOME,20140301,Team Level,all,0.3351,0.4,0.3623,3600.0,18.738,2.335,1.528,3.729,0.581,9.148,7.68,2.256,2.208,2.134,19.0,6.0,15.0,40.0,1.0,2.0,0.0,2.0,4.0,6.0,10.0,18.0,24.0,10.0,26.0,35.0,47.0,8.0,7.0,12.0,10.0,3.0,0.346,1.279,0.71,0.0,0.0,1.0,37.167,25.0,23.545,3.0,0.338,0.32,0.32,2.353,2.225,2.204,32.059,4.633,2.337,6.306,1.064,17.411,12.248,4.563,4.874,4.798,35.0,9.0,16.0,60.0,6.0,2.0,1.0,7.0,3.0,11.0,15.0,29.0,38.0,4.0,11.0,37.0,20.0,5.0,7.0,31.0,8.0,5.0,0.901,1.019,2.714,2.0,0.0,4.0,66.459,44.0,47.545,4.0,0.585,1.272,1.272,3.947,4.17,4.126
NYI,2013,NYI,2013020903,NYI,N.J,HOME,20140301,Team Level,5on5,0.4622,0.4179,0.3953,2653.0,12.512,1.564,0.973,2.676,0.39,6.612,4.784,1.501,1.437,1.379,12.0,5.0,11.0,28.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,11.0,16.0,8.0,22.0,24.0,41.0,5.0,7.0,9.0,6.0,2.0,0.271,0.822,0.472,0.0,0.0,1.0,25.167,17.0,15.545,3.0,0.205,0.197,0.197,1.572,1.445,1.428,18.768,1.82,1.255,4.133,0.643,10.423,7.726,1.782,2.061,2.016,21.0,5.0,13.0,39.0,2.0,1.0,0.0,1.0,3.0,8.0,11.0,19.0,24.0,4.0,11.0,23.0,19.0,3.0,7.0,19.0,6.0,1.0,0.736,0.741,0.343,2.0,0.0,0.0,45.459,26.0,29.545,4.0,0.259,0.343,0.343,1.736,1.959,1.934
NYI,2013,NYI,2013020903,NYI,N.J,HOME,20140301,Team Level,4on5,0.0641,0.1667,0.1875,582.0,2.302,0.13,0.084,0.257,0.061,0.638,1.831,0.13,0.13,0.13,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,7.0,4.0,3.0,0.0,2.0,1.0,0.0,0.033,0.097,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.019,0.0,0.0,0.149,0.149,0.149,9.578,1.897,0.79,1.629,0.278,5.468,2.938,1.884,1.897,1.884,10.0,3.0,2.0,15.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,7.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,0.0,3.0,0.098,0.0,1.799,0.0,0.0,3.0,15.0,13.0,13.0,0.0,0.221,0.928,0.928,1.19,1.19,1.189
NYI,2013,NYI,2013020903,NYI,N.J,HOME,20140301,Team Level,5on4,0.6645,0.8,0.6667,300.0,3.066,0.402,0.424,0.634,0.106,1.621,0.813,0.387,0.402,0.387,4.0,0.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.042,0.36,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.102,0.123,0.123,0.381,0.381,0.377,1.363,0.203,0.063,0.212,0.061,0.455,1.005,0.203,0.203,0.203,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.035,0.168,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.015,0.0,0.0,0.218,0.218,0.218
NYI,2013,NYI,2013020914,NYI,FLA,HOME,20140302,Team Level,other,1.0,1.0,1.0,157.0,4.465,0.842,0.396,0.754,0.172,2.868,0.968,0.786,0.842,0.786,6.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.078,0.417,0.347,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.118,0.347,0.347,0.613,0.613,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2013,NYI,2013020914,NYI,FLA,HOME,20140302,Team Level,all,0.3558,0.5172,0.5111,3600.0,32.771,3.046,2.188,7.287,1.369,16.81,15.3,2.94,3.04,2.933,38.0,8.0,14.0,60.0,3.0,3.0,1.0,8.0,4.0,8.0,20.0,35.0,43.0,11.0,25.0,28.0,15.0,6.0,10.0,33.0,10.0,3.0,1.048,1.116,0.882,2.0,0.0,1.0,60.695,46.0,46.225,7.0,0.508,0.713,0.713,2.841,2.827,2.769,32.325,5.516,1.678,7.63,1.074,15.121,12.981,4.261,5.578,4.323,34.0,10.0,12.0,56.0,5.0,4.0,2.0,5.0,3.0,8.0,19.0,29.0,39.0,13.0,29.0,41.0,14.0,5.0,9.0,28.0,9.0,7.0,0.572,1.117,3.827,1.0,3.0,1.0,55.846,44.0,44.321,3.0,0.397,1.4,1.4,4.513,4.543,3.981
NYI,2013,NYI,2013020914,NYI,FLA,HOME,20140302,Team Level,5on5,0.4759,0.4359,0.4333,2556.0,18.926,1.699,1.218,4.557,0.879,9.367,8.281,1.65,1.692,1.643,22.0,4.0,8.0,34.0,2.0,1.0,1.0,5.0,3.0,3.0,12.0,20.0,24.0,8.0,19.0,17.0,11.0,5.0,7.0,18.0,6.0,2.0,0.464,0.699,0.535,1.0,0.0,1.0,34.695,26.0,26.225,4.0,0.252,0.33,0.33,1.62,1.606,1.585,24.663,1.871,1.324,6.557,0.888,12.145,11.215,1.858,1.934,1.919,26.0,8.0,10.0,44.0,4.0,3.0,2.0,3.0,3.0,7.0,14.0,22.0,30.0,9.0,18.0,29.0,14.0,4.0,7.0,24.0,9.0,1.0,0.553,1.117,0.201,1.0,3.0,0.0,43.846,34.0,34.321,3.0,0.268,0.511,0.511,1.628,1.657,1.653
